Id,Predicted
5895,0.005988580466249675
7122,0.8944247499840068
6173,0.013660437319425272
6142,0.009231135650134564
5358,0.08363309623677909
6095,0.006203326661410651
6878,0.10786747624291511
6554,0.2375548728626475
6793,0.030273467608579137
7286,0.024815343234365583
6076,0.0854637149088531
5134,0.031624019426472395
5419,0.5407413297004717
6255,0.39984044720266254
5656,0.2442607636430494
6934,0.11248421597108495
6028,0.006378170896749462
6490,0.2088395188009394
6415,0.24734082421684295
7087,0.020162322381400512
5420,0.0483030524992887
5977,0.15600398649824468
6824,0.983323625653582
5207,0.04733028134145328
7115,0.07606208029513477
7250,0.3047958331474095
6010,0.045120298321357784
6088,0.6301570980209276
5682,0.08124173757102642
7201,0.06324623123683872
6938,0.06944014947084082
6875,0.1318477771349926
5953,0.09376539944204045
5942,0.0006950910917738028
5382,0.02056058028763153
6377,0.03749018988865032
5931,0.4142273150182232
5992,0.004085656401091469
5790,0.3265375797745772
6753,0.17561195950494918
6562,0.00968096979435355
7046,0.12447343809735836
5868,0.009886347168634516
5784,0.5398074729983466
5878,0.005466854308493963
5110,0.02041850674257594
5210,0.1880338286702469
7230,0.13318115386603105
5005,0.06513346816957889
6871,0.48640269204698255
5363,0.9901656264761697
7253,0.012649834508917575
6055,0.34543054895051906
5072,0.10191308224396199
6913,0.006504844444932927
6386,0.013854863982593509
5634,0.004130858198288017
5758,0.6259689827515607
6819,0.7479427391767894
7088,0.012183856983917603
5039,0.006111067724880464
5532,0.03977831131906412
6037,0.024435622717419978
6322,0.11111671164020773
6887,0.023631745038354104
6660,0.021483490046675758
5451,0.04951141665172451
6014,0.0068485790200788575
5556,0.07735768654319855
6346,0.18902049005720484
5850,0.048007515842060706
5940,0.020739244024296014
7119,0.09842895117821227
5253,0.5405120781073507
6851,0.8773848084431208
6695,0.1729150720132497
6908,0.0352189296910302
7255,0.09344632001059897
5674,0.1316869940069615
6278,0.005142764757373428
5486,0.13234028110846358
5174,0.0023126800909811017
6621,0.002421522346171078
6313,0.18602744785508524
6435,0.030262827707760464
6970,0.03731805442812671
6310,0.07120318141785453
5932,0.4606962503775176
6877,0.016927618369187047
6763,0.07330357151474862
7085,0.09962282639123617
7049,0.005447590608340623
6959,0.9806154354230806
5214,0.07473969721952774
6350,0.0983295139962461
5063,0.8372853602820267
5041,0.01630822087690551
5086,0.05814976720776961
6942,0.018371742006522508
5270,0.25406149929791383
6705,0.0057520502068653685
7051,0.027002792397986915
6758,0.12142976599168927
6249,0.07579339880212743
5808,0.02362454946360649
5377,0.044395304466087616
5446,0.010030670403601451
5856,0.9534578197292669
4986,0.018867633987453683
7001,0.007826493105304125
6677,0.044750609496129246
6665,0.012091459984930756
