Id,Predicted
5895,0.0917394997595332
7122,0.8337991561412872
6173,0.09054808141869926
6142,0.07549140544740773
5358,0.22907111833422428
6095,0.10283732420221982
6878,0.3204402987099547
6554,0.36984440228214893
6793,0.20520134062521717
7286,0.12163236981388405
6076,0.21903028439915917
5134,0.1688871086493446
5419,0.45435895246495883
6255,0.4719780870374867
5656,0.36557062836088006
6934,0.26612319608823304
6028,0.08636014311812212
6490,0.3527225498612826
6415,0.37314011349768766
7087,0.13233986353159052
5420,0.1591927239715764
5977,0.21068109423565445
6824,0.9554472836267082
5207,0.1604401979128833
7115,0.22058117938508048
7250,0.310911360366761
6010,0.27058186037554943
6088,0.5525659771480298
5682,0.17537552777026502
7201,0.16318821175686454
6938,0.1829035522508713
6875,0.3017702030215166
5953,0.2732439476284682
5942,0.010743680088643725
5382,0.149278143781606
6377,0.15904293486165025
5931,0.3997184624302254
5992,0.06314860425345825
5790,0.4524350537586295
6753,0.43384288134271154
6562,0.11238448319683386
7046,0.2623229072076305
5868,0.09101052164223634
5784,0.42576965868995065
5878,0.07698873203582601
5110,0.15357043371060158
5210,0.24230024159518157
7230,0.29281622181515493
5005,0.18004643278581375
6871,0.4640142065920783
5363,0.9437070981183161
7253,0.08535385959191472
6055,0.3520428532430132
5072,0.18334695405925738
6913,0.1185783632829361
6386,0.11183533920464434
5634,0.09404408432252899
5758,0.48744171834694955
6819,0.7648926673314138
7088,0.08979184414427399
5039,0.08938077583448127
5532,0.1421989783536121
6037,0.13661247284728117
6322,0.25881351789125695
6887,0.14478878926809857
6660,0.12898192765039865
5451,0.18726870531956608
6014,0.08216553888707813
5556,0.21105366384859364
6346,0.2861999414648153
5850,0.21503154001772024
5940,0.12029461796731611
7119,0.2043080921903293
5253,0.48999898978306783
6851,0.8630798946670628
6695,0.3393194957586352
6908,0.24101567566171286
7255,0.24882431828413498
5674,0.2451959273295672
6278,0.0730310505958748
5486,0.25973010653046025
5174,0.05359847294542428
6621,0.08252517289427913
6313,0.2731037157006271
6435,0.15330696926893056
6970,0.1828508980966768
6310,0.2063119093805549
5932,0.395075573237532
6877,0.13648521213536177
6763,0.22185934450731462
7085,0.23141994921532608
7049,0.06783426497357778
6959,0.9395714146977874
5214,0.17934194658971078
6350,0.20595687461837897
5063,0.6603278004547289
5041,0.11332470199497059
5086,0.22950294228935375
6942,0.134892921265011
5270,0.29968460258674956
6705,0.10843333047535626
7051,0.13821255342089062
6758,0.3245269159890285
6249,0.20320276824523317
5808,0.1289646865388151
5377,0.16304273648464454
5446,0.1082799774896508
5856,0.894695979079362
4986,0.10939357161124444
7001,0.0655440585414902
6677,0.17624958501681054
6665,0.11467990530714532
5817,0.8870376807236069
6984,0.17401478780143834
6541,0.11168086531089141
5117,0.11327656276524349
6097,0.09142708332502732
5389,0.333390970912101
7219,0.13175346737682084
6338,0.09563965121856087
6922,0.3406345685699925
5367,0.339615134566257
5638,0.18485406714591088
5830,0.1054893363799218
5338,0.8492310480035119
6007,0.16112011718708
6612,0.27635238384668176
5718,0.10317879399394378
6104,0.3897886691746362
5229,0.15095647641257623
6625,0.41456619042082465
5206,0.17120057315239598
5963,0.255702053441027
4990,0.13445982104442444
6641,0.37724121194655624
5369,0.2381655389569423
6196,0.262728726752669
5236,0.15106933170732942
5719,0.15782881573388316
5643,0.2536172459987389
7050,0.2462589173477968
6355,0.09644422938456558
6688,0.21808686724260115
6239,0.3529293020048445
5531,0.11945487028364199
6113,0.11382739910070845
7181,0.4643171297298511
6118,0.11929663665959978
7264,0.28091801444750325
5343,0.13339002057492408
5051,0.0054810165408064335
5779,0.11769015625639155
6605,0.19855916437955315
6655,0.1753089841473885
6534,0.15604622795819773
5681,0.41925391827168274
6607,0.08449089265667847
6242,0.440052720281046
7242,0.17336442387827575
7277,0.05289767567787193
6675,0.03893252082724029
5398,0.26106777400127384
5956,0.10320048365692713
5731,0.46617750142170744
6956,0.31503948565476664
6437,0.4552100838346671
5447,0.9735804091627349
5973,0.27467891829441243
6075,0.9433584885613713
5281,0.25865944398236596
5103,0.08599855079086101
6468,0.14324132964185166
7209,0.5648252315281506
5584,0.09186614736582384
4988,0.44392362013637116
6502,0.09425069546300568
5651,0.12556507312141943
4962,0.08535797886643598
5862,0.10971170980101917
7199,0.06160729438917961
6727,0.31788123986751726
7279,0.10651330860011447
6544,0.09464124662873527
5933,0.16574498448169614
6574,0.20143220092561678
6399,0.14067645613939697
7187,0.030258474041857844
6353,0.22832751343465266
5043,0.04816812669656772
5469,0.36012441749828156
5976,0.1385092968980902
6059,0.22013357011815618
5799,0.28973584078570613
6147,0.1025535388693428
6254,0.12061394998201797
7100,0.13306453600014867
7147,0.3684085032597412
5909,0.16840899235781587
7037,0.07178176825285067
5782,0.21108213633294323
6237,0.9326705098504007
6552,0.12312832549472788
7067,0.06903318772225434
5320,0.19457471566957704
5930,0.11796227431077734
6486,0.12163035654998619
5245,0.07076976560139076
6643,0.09354022659165954
5260,0.2592026169261848
5569,0.22761085104820936
7110,0.1713298646637977
7139,0.138897504967438
6791,0.16380971631747793
5360,0.054268065505439875
5287,0.2210616954880251
6553,0.19629377006989956
7072,0.11284276922674827
6044,0.11639852390229283
5332,0.17515531643163557
6866,0.08399978379622636
6633,0.2015423810789441
6926,0.04989114027929084
6442,0.0942573387735116
5889,0.2102642474547161
5765,0.21411012567734275
5124,0.11433500280186959
5491,0.1705938122775111
6730,0.219426801801281
7151,0.16190849113989086
5140,0.19291053743421
7171,0.049878106711046644
6568,0.23063868169534293
6861,0.25697495552822286
6855,0.1880135859261651
7129,0.12442244495250167
5384,0.17353329268179266
6859,0.2764003533491702
5772,0.14329625497539414
5665,0.06358335057641673
6495,0.30339591632441515
5061,0.19145087189880564
6948,0.4942813548547456
5773,0.4482395273599784
6052,0.1208640507267713
6682,0.9090656811892573
6083,0.28755434565814375
6962,0.42849502469647915
5158,0.2721322194311686
6464,0.2140112330710625
5172,0.12713508559369818
5582,0.02064291040482541
6136,0.17799885358851322
6235,0.06933607198843232
6508,0.03135353497580058
4968,0.027398687773361245
6632,0.09772099670845069
7195,0.22023189691241035
5525,0.10462737781069517
6320,0.12326345461001054
6766,0.0901437512994765
6872,0.34458370529808363
5906,0.09761259161755362
7172,0.12101022078793702
6571,0.11704969421836467
5616,0.16963797368972958
6312,0.14667891879763434
6470,0.06601372977278573
5147,0.5309614287131459
5501,0.14264682371610188
6436,0.2199665928394422
5699,0.2265461897212364
5313,0.1862964205282497
6234,0.1014184910849796
6569,0.22985664859228774
7202,0.3122523953472665
5683,0.293861041212102
5034,0.13308581930639643
5435,0.2335037730859276
5815,0.08117130619125298
5589,0.17121092925990872
6746,0.3551770084309582
6790,0.2541635133055519
6857,0.0683492296279379
6450,0.045625180928192614
7221,0.11601989689521557
5527,0.1828033812631451
5620,0.26734399727645825
6215,0.11157730521881315
7167,0.042387927100207695
5823,0.1032439753262652
6207,0.09609733444264888
6932,0.02892660342793547
5669,0.28101087244988776
5154,0.35701423410933425
7168,0.1054971474343506
5585,0.37140704050803564
7200,0.3247969577740971
6539,0.1852853957975484
5774,0.1287070169215063
6357,0.09689895806309864
5042,0.2767750756457627
5015,0.09656857783388614
5354,0.10230099167297568
6054,0.4815040011113197
7295,0.3488147986563068
5365,0.225423029634315
6755,0.33945563132379114
5991,0.9394830926204972
7035,0.11420926204336332
5893,0.18122230672529552
7164,0.16625168438179977
5304,0.04410358984435981
5561,0.08546429505503597
5520,0.09561733231666143
5241,0.20382825185727466
7096,0.05116400047205869
6078,0.059164061365358366
5046,0.2335939354583326
5334,0.1355831294633544
6969,0.10432858550026058
6821,0.1370439001731879
5760,0.11118806487299664
5614,0.21521498388564833
7091,0.1271406660551117
5698,0.14612438565237584
5169,0.10018315594529491
7294,0.14339559919468226
5318,0.2618771874308848
5368,0.2860341101229574
6923,0.2854595957046192
5463,0.2171303841246995
5265,0.34080394485046045
6321,0.32194517836535474
5226,0.27075114502186665
6868,0.3316416536336729
4967,0.793435540754979
5293,0.07162174863029688
5865,0.08008655192603605
5841,0.12578069689584412
5526,0.08670143835017595
6852,0.17206464207610897
6469,0.08030292968702207
6168,0.1383818989210656
7292,0.08590586945866158
5036,0.37851710081773127
5644,0.043586108817201576
6856,0.5337937034609298
5428,0.2253576653170325
5027,0.0842580368781443
4989,0.4590773629594627
5221,0.31584439672179926
6402,0.2144076736177317
5346,0.3126174220551731
6748,0.19526103817524432
