Id,Predicted
5895,0.09399530949743909
7122,0.8939344274681627
6173,0.13989360216962915
6142,0.1326519114521611
5358,0.09935911292642625
6095,0.0947515229883687
6878,0.17365580465792166
6554,0.26874867636427513
6793,0.10000582175018324
7286,0.10284212268987503
6076,0.10946587516876757
5134,0.09420344439933837
5419,0.49148118957019576
6255,0.5969114922127645
5656,0.23844037294699816
6934,0.08710360698106855
6028,0.09489914116407393
6490,0.1833362241071282
6415,0.1699017182488529
7087,0.09054743447750009
5420,0.30933691074472486
5977,0.7989796326157834
6824,0.8939344274681627
5207,0.6997309764125058
7115,0.10279150651732036
7250,0.4308789661186464
6010,0.13824383511386887
6088,0.2593712446733409
5682,0.08878678000637001
7201,0.08878678000637001
6938,0.09540658823694831
6875,0.17647647093667537
5953,0.26045273112203754
5942,0.09446813109034588
5382,0.11372428304299796
6377,0.10511753796727688
5931,0.6302210528811873
5992,0.11219865328745816
5790,0.2423810240485684
6753,0.14689777099857562
6562,0.1801131744142734
7046,0.4143780800017464
5868,0.09273478420677013
5784,0.6680223442760085
5878,0.1394172863965256
5110,0.0929815422462361
5210,0.1494831939611955
7230,0.12193908674147293
5005,0.14931422902336708
6871,0.4885835073975973
5363,0.8939344274681627
7253,0.09273478420677013
6055,0.2815829857261206
5072,0.18879907949038027
6913,0.12062443238658244
6386,0.11918111047653351
5634,0.18198894743184016
5758,0.2763264202015369
6819,0.7944278319396355
7088,0.09389315647084515
5039,0.09335979317602842
5532,0.09294469254548701
6037,0.0940819486502271
6322,0.21319331954766127
6887,0.09482757928058393
6660,0.09141699805190642
5451,0.29764016337604327
6014,0.09447024350322125
5556,0.10268790336006135
6346,0.43825686759166865
5850,0.35276875208521735
5940,0.3003458787999759
7119,0.10094179898464883
5253,0.7455767567502483
6851,0.8939344274681627
6695,0.43722684040890475
6908,0.13021051481083498
7255,0.12073168096238417
5674,0.4213152523150413
6278,0.16853553411342345
5486,0.11862169109296385
5174,0.10151981789710994
6621,0.21148118053673856
6313,0.16435954234272318
6435,0.23147969445389113
