Id,Predicted
5895,0.05539100424705517
7122,0.6295691798892044
6173,0.09713021322044157
6142,0.09713021322044157
5358,0.061457065218529026
6095,0.05540595330025044
6878,0.16472230524357864
6554,0.08530534275732723
6793,0.06696419628604566
7286,0.05515103183446523
6076,0.0554001257987257
5134,0.05541116097156286
5419,0.517268995373931
6255,0.5848025343810654
5656,0.06465049582227546
6934,0.0646573593477689
6028,0.05527352932356225
6490,0.06788436655794457
6415,0.09392873005388253
7087,0.05541823761018192
5420,0.10606435732450552
5977,0.5848025343810654
6824,0.6446263834365663
5207,0.05514271311658136
7115,0.0554180875748595
7250,0.12659272171988573
6010,0.07715802212594874
6088,0.3906686723852569
5682,0.0695407453734213
7201,0.06899533300679107
6938,0.08079500226897506
6875,0.1739157107668829
5953,0.19982338406800204
5942,0.05541739487218368
5382,0.0554180875748595
6377,0.05541823761018192
5931,0.5169789140225456
5992,0.060744534328575156
5790,0.27556930189271694
6753,0.13783417145123203
6562,0.12252552523034108
7046,0.0716374228002167
5868,0.07053636986806563
5784,0.5039075360418525
5878,0.09713021322044157
5110,0.05541808746783014
5210,0.15159046554187453
7230,0.09528729173982756
5005,0.11217424408260486
6871,0.5159151042380037
5363,0.6071501129703409
7253,0.07760479087552445
6055,0.41281469889383743
5072,0.12645355085681437
6913,0.07143459309742785
6386,0.0678891391984584
5634,0.12383908006437667
5758,0.5229059524032686
6819,0.280305569637949
7088,0.05486534043939482
5039,0.05541724473198115
5532,0.055413328390098805
6037,0.05541823761018192
6322,0.10847746155038863
6887,0.055417244839008964
6660,0.055399096737561826
5451,0.06969209694165299
6014,0.05541739487218368
5556,0.05541808746783014
6346,0.20638890841431412
5850,0.07187979671364275
5940,0.059134613877827
7119,0.07919469606496798
5253,0.39291872928021715
6851,0.6295691798892044
6695,0.22144752437653142
6908,0.0738397252003885
7255,0.06465049582227546
5674,0.09914780403401846
6278,0.13815032961411414
5486,0.17600916497765942
5174,0.057182586140131594
6621,0.13427510374269958
6313,0.13705714646290834
6435,0.09772283986500134
6970,0.05540973093782835
6310,0.20393759312396317
5932,0.49445264118953436
6877,0.05821390548352456
6763,0.055399096737561826
