Id,Predicted
5895,0.26832180195663596
7122,0.6805462819699036
6173,0.2574689759280999
6142,0.2485832392825862
5358,0.37181040790165376
6095,0.2754821600781184
6878,0.4185854679294511
6554,0.45055191241312537
6793,0.36489555196026446
7286,0.2979750404343719
6076,0.3588802236840632
5134,0.3299658831979715
5419,0.47064809618267645
6255,0.48683781922162483
5656,0.4451127249719302
6934,0.3939098501477622
6028,0.26433632168805343
6490,0.43877662053571315
6415,0.4513411457166444
7087,0.3074363790073556
5420,0.32394971329862554
5977,0.3477502772677
6824,0.8103783843080156
5207,0.3340291497543207
7115,0.36169904144955184
7250,0.39971492191020414
6010,0.45057746599134785
6088,0.5339548149393331
5682,0.31348361654631945
7201,0.3068184092818847
6938,0.320065731591964
6875,0.4034983356417857
5953,0.40214762601017234
5942,0.10755238107361283
5382,0.32750605640027686
6377,0.33228861869566306
5931,0.45199173715265295
5992,0.2209379834698919
5790,0.4908877035546324
6753,0.4802495528124167
6562,0.2987573715759845
7046,0.3974965737884501
5868,0.2463413096986969
5784,0.4552929313339274
5878,0.2472875313810105
5110,0.3242465362369978
5210,0.35330818722855695
7230,0.40191873288025104
5005,0.3373804691592422
6871,0.47511508075279846
5363,0.7790521996595658
7253,0.24058501061959472
6055,0.4213819871042804
5072,0.316649601062303
6913,0.3093270109709073
6386,0.2903128013162622
5634,0.26771368265785356
5758,0.4793400738748517
6819,0.6881846492990935
7088,0.26206421592618845
5039,0.24886285929350271
5532,0.2892639135599394
6037,0.3109408140266012
6322,0.39337288110893204
6887,0.30877449848104976
6660,0.29420383706253217
5451,0.35217439733782313
6014,0.2422256838260601
5556,0.3592412253129545
6346,0.3995944758072529
5850,0.3901317635672791
5940,0.29095944578969435
7119,0.32477269617425963
5253,0.4940630649059568
6851,0.7042628781173134
6695,0.428886382961153
6908,0.39729838632901376
7255,0.39001959087290927
5674,0.3745696965348023
6278,0.2428606266584632
5486,0.38318839304779295
5174,0.19843445923338487
6621,0.2674994901122057
6313,0.38868821489678973
6435,0.3165950817067215
6970,0.3441947169639615
6310,0.3644162156198651
5932,0.4374445832684443
6877,0.3040104254739669
6763,0.35926073983103723
7085,0.3672919927771189
7049,0.23064542757423237
6959,0.7796400237830786
5214,0.33423339429289134
6350,0.3461503625103555
5063,0.5898318639928423
5041,0.29576020872046427
5086,0.3780011113173272
6942,0.30260624707779843
5270,0.3929152792439573
6705,0.3017719715975438
7051,0.31002225783474213
6758,0.43196518326758865
6249,0.3558941303131564
5808,0.3040949564391031
5377,0.32908900765545307
5446,0.28945663730071164
5856,0.7351141685272601
4986,0.2894693296193363
7001,0.2286211405334537
6677,0.33470362906753626
6665,0.28709403814582735
5817,0.7195721343792827
6984,0.3416995122236106
6541,0.2780150752594273
5117,0.29472101431445663
6097,0.25838224205585186
5389,0.43749844980018116
7219,0.3136425186939921
6338,0.2800516380037545
6922,0.4170279739216511
5367,0.4166249892170733
5638,0.33648988537802776
5830,0.2905729055106724
5338,0.6866334250593168
6007,0.30604280766793873
6612,0.39758555632896275
5718,0.2865872727312235
6104,0.44071864272513067
5229,0.31625527318729524
6625,0.4595429338527007
5206,0.33829362865944795
5963,0.38761671353842453
4990,0.30790783723631354
6641,0.45865263551845253
5369,0.37086722258203736
6196,0.38074340310789334
5236,0.29386732629118345
5719,0.3259412028508098
5643,0.3598685460870342
7050,0.38824032157391347
6355,0.27295643498213645
6688,0.3656999138315032
6239,0.42602697502049025
5531,0.2788329174672361
6113,0.2957117989399893
7181,0.489688126157625
6118,0.3009851640091312
7264,0.40633661313856356
5343,0.30281161518021615
5051,0.08637160314796082
5779,0.31445489598254456
6605,0.3581311968066417
6655,0.3294045567042976
6534,0.32773620007523846
5681,0.4524249942320429
6607,0.25511457087056627
6242,0.48744340875893244
7242,0.33456831154764227
7277,0.20383235690414822
6675,0.1888830316180134
5398,0.39260085956571356
5956,0.27645178936177567
5731,0.47630569943934825
6956,0.40505372329911127
6437,0.47702369425070956
5447,0.847715865067216
5973,0.39278822602074265
6075,0.7961138085861741
5281,0.3819817414932846
5103,0.26846429783359294
6468,0.3147875729256632
7209,0.5185818517716981
5584,0.26973571454094974
4988,0.47128596935499173
6502,0.2621527556247318
5651,0.3006126382322286
4962,0.25297727993377944
5862,0.2828708640761638
7199,0.234266170701385
6727,0.4186686041106963
7279,0.2927053260952726
6544,0.26748573942345144
5933,0.31848374810973307
6574,0.35192224227451135
6399,0.31628880020906475
7187,0.1931987752727867
6353,0.338450606911862
5043,0.19500556650210213
5469,0.4213917051886852
5976,0.31353687592075785
6059,0.37200084651394777
5799,0.3909903544852358
6147,0.25099061862979544
6254,0.2963487383311679
7100,0.2796970540600447
7147,0.44326181951946847
5909,0.33390376133840743
7037,0.2351172427243423
5782,0.3532776207057776
6237,0.7636854585595784
6552,0.29685284090396774
7067,0.24039419629879083
5320,0.347477874138515
5930,0.31876412370028007
6486,0.2876815038376237
5245,0.2555395744225575
6643,0.27661744421093043
5260,0.3814219077230753
5569,0.37623316792186146
7110,0.32874875495470063
7139,0.3098481523219781
6791,0.33667449144952466
5360,0.21055649241504476
5287,0.36995387368812366
6553,0.3454875152585678
7072,0.292092308512387
6044,0.295834474763013
5332,0.3332215116722573
6866,0.2451791501581572
6633,0.351682860510687
6926,0.20030785004230026
6442,0.27468579472773247
5889,0.3537370431134719
5765,0.36806637690463595
5124,0.27991744492123805
5491,0.33514260495907944
6730,0.3397603017578398
7151,0.32335875500274663
5140,0.35362106332442933
7171,0.20989522530998928
6568,0.3706019182973872
6861,0.3704135250367962
6855,0.34952860230701294
7129,0.30206579706552505
5384,0.3411059168442654
6859,0.4047067609798943
5772,0.29783114804656535
5665,0.23787068111147264
6495,0.41466833907063877
5061,0.34646974130217817
6948,0.5009390612071709
5773,0.4596078660218322
6052,0.29018973940159676
6682,0.7278893214613027
6083,0.369808018941537
6962,0.4636136377289523
5158,0.37816654935498134
6464,0.3586272388779585
5172,0.30108521644044695
5582,0.13646701232622746
6136,0.3327667171130123
6235,0.2273176762736709
6508,0.1738182128688198
4968,0.16497219723366555
6632,0.2672651732075448
7195,0.3754181454610298
5525,0.2984900181680117
6320,0.297126009356965
6766,0.25295125044936867
6872,0.4363380925219425
5906,0.2888429562778115
7172,0.2791420918665409
6571,0.2655132384031347
5616,0.34214233511499226
6312,0.32699701683928795
6470,0.24609934738460865
5147,0.5363194713967706
5501,0.3194016746619905
6436,0.3268812605045314
5699,0.3672785800301055
5313,0.3464833043582395
6234,0.275577171198915
6569,0.35093600176352896
7202,0.40195509694325066
5683,0.3935507692236105
5034,0.3092736463218129
5435,0.34541844638328995
5815,0.2736103740778798
5589,0.344570090282406
6746,0.4213965827861142
6790,0.3901583655292419
6857,0.2494361960546483
6450,0.2004632486427806
7221,0.28717593706611416
5527,0.34400173949680035
5620,0.3991565704362041
6215,0.28653244783961274
7167,0.18567319142568683
5823,0.2793854462690034
6207,0.26655092259703317
6932,0.1639660999794091
5669,0.3871758303820866
5154,0.433851612853668
7168,0.24924704035899908
5585,0.4404806503310825
7200,0.4203932995120454
6539,0.34950637828354086
5774,0.3002815338200193
6357,0.28551403686731014
5042,0.3900746036064426
5015,0.28743958272521924
5354,0.28172019607342647
6054,0.4921817496511832
7295,0.42093048766494995
5365,0.3650647417465262
6755,0.4132157743359308
5991,0.7576153466598546
7035,0.27825405434698275
5893,0.3335651465515405
7164,0.3126781230652534
5304,0.19972082786634515
5561,0.24257318700205016
5520,0.24887707972041237
5241,0.3532770656908456
7096,0.21704579324901196
6078,0.2130379488026825
5046,0.3728100965628498
5334,0.31732557445081105
6969,0.2787320905347999
6821,0.31958578331797954
5760,0.28427041222604077
5614,0.3382869697457217
7091,0.3057264842885334
5698,0.31279280508642476
5169,0.2758976679152382
7294,0.32189132235865564
5318,0.380907298471414
5368,0.39275750849728525
6923,0.3924451952846906
5463,0.3673576514323832
5265,0.433425483741636
6321,0.42854992723527874
5226,0.4011046999055559
6868,0.4125103300777543
4967,0.6479214828278504
5293,0.2352443011077285
5865,0.2578656814178582
5841,0.3092968627518575
5526,0.2664112418957051
6852,0.33524792768871725
6469,0.2539625225764932
6168,0.31249932301012656
